"time","blh_m"
2024-06-27 06:32:42.135092,NA
2024-06-27 06:52:42.046096,NA
2024-06-27 07:12:42.225132,NA
2024-06-27 07:32:42.162086,NA
2024-06-27 07:52:42.151061,NA
2024-06-27 08:12:42.153111,NA
2024-06-27 08:32:42.130047,NA
2024-06-27 08:52:42.06707,NA
2024-06-27 09:12:42.050061,NA
2024-06-27 09:32:42.284076,NA
2024-06-27 09:52:42.192122,NA
2024-06-27 10:12:42.16617,NA
2024-06-27 10:32:42.201072,NA
2024-06-27 10:52:42.253072,NA
2024-06-27 11:12:42.160052,NA
2024-06-27 11:32:42.154056,NA
2024-06-27 11:52:42.095103,NA
2024-06-27 12:12:42.007062,NA
2024-06-27 12:32:42.179067,1651.63
2024-06-27 12:52:42.234055,NA
2024-06-27 13:12:42.259531,4701.63
2024-06-27 13:32:42.041698,4451.63
2024-06-27 13:52:42.232583,4101.63
2024-06-27 14:12:42.209116,4451.63
2024-06-27 14:32:42.239551,4401.63
2024-06-27 14:52:42.186674,5401.63
2024-06-27 15:12:42.168145,2101.63
2024-06-27 15:32:42.155088,1851.63
2024-06-27 15:52:42.158527,2051.63
2024-06-27 16:12:42.090059,2051.63
2024-06-27 16:32:42.032113,1951.63
2024-06-27 16:52:42.222414,2401.63
2024-06-27 17:12:42.189693,2401.63
2024-06-27 17:32:42.169063,2051.63
2024-06-27 17:52:42.165089,1801.63
2024-06-27 18:12:42.19307,1451.63
2024-06-27 18:32:42.163075,2101.63
2024-06-27 18:52:42.078111,2051.63
2024-06-27 19:12:42.263102,2451.63
2024-06-27 19:32:42.216048,351.63
2024-06-27 19:52:42.259217,2051.63
2024-06-27 20:12:42.040137,101.63
2024-06-27 20:32:42.209618,151.63
2024-06-27 20:52:42.1671,1301.63
2024-06-27 21:12:42.164092,2001.63
2024-06-27 21:32:42.112039,3501.63
2024-06-27 21:52:42.008065,3351.63
2024-06-27 22:12:42.207098,2951.63
2024-06-27 22:32:42.00407,2851.63
2024-06-27 22:52:42.207085,3351.63
2024-06-27 23:12:42.119034,5051.63
2024-06-27 23:32:42.245113,4751.63
2024-06-27 23:52:42.16706,4751.63
2024-06-28 00:12:42.133142,2401.63
2024-06-28 00:32:42.178082,401.63
2024-06-28 00:52:42.100089,5101.63
2024-06-28 01:12:42.013093,4501.63
2024-06-28 01:32:42.254109,4501.63
2024-06-28 01:52:42.053807,4301.63
2024-06-28 02:12:42.281053,101.63
2024-06-28 02:32:42.061097,4301.63
2024-06-28 02:52:42.315118,201.63
2024-06-28 03:12:42.069101,5151.63
2024-06-28 03:32:42.27107,4751.63
2024-06-28 03:52:42.076039,5301.63
2024-06-28 04:05:33.813002,201.63
2024-07-01 00:12:42.046832,2001.63
2024-07-01 00:32:42.297896,151.63
2024-07-01 00:52:42.0796,3701.63
2024-07-01 01:12:42.345701,2051.63
2024-07-01 01:32:42.101977,4551.63
2024-07-01 01:52:42.11809,3851.63
2024-07-01 02:12:42.151049,5051.63
2024-07-01 02:32:42.118228,NA
2024-07-01 02:52:42.02906,301.63
2024-07-01 03:12:42.321142,1001.63
2024-07-01 03:32:42.085505,NA
2024-07-01 03:52:42.338178,2351.63
2024-07-01 04:12:42.181067,2301.63
2024-07-01 04:32:42.09215,2351.63
2024-07-01 04:52:42.090148,2501.63
2024-07-01 05:12:42.325038,2751.63
2024-07-01 05:32:42.076929,NA
2024-07-01 05:52:42.271033,1001.63
2024-07-01 06:12:42.131573,651.63
2024-07-01 06:32:42.177649,1501.63
2024-07-01 06:52:42.107874,NA
2024-07-01 07:12:42.175796,101.63
2024-07-01 07:32:42.222747,1251.63
2024-07-01 07:52:42.238517,NA
2024-07-01 08:12:42.249993,NA
2024-07-01 08:32:42.143706,1351.63
2024-07-01 08:52:42.152828,NA
2024-07-01 09:12:42.095856,NA
2024-07-01 09:32:42.337314,NA
2024-07-01 09:52:42.160157,NA
2024-07-01 10:12:42.129357,NA
2024-07-01 10:32:42.112036,NA
2024-07-01 10:52:42.045056,NA
2024-07-01 11:12:42.014056,NA
2024-07-01 11:32:42.294077,NA
2024-07-01 11:52:42.226052,NA
2024-07-01 12:12:42.145082,NA
2024-07-01 12:32:42.129792,NA
2024-07-01 12:52:42.148539,4051.63
2024-07-01 13:12:42.172256,NA
2024-07-01 13:32:42.170364,NA
2024-07-01 13:52:42.116279,4701.63
2024-07-01 14:12:42.077061,4151.63
2024-07-01 14:32:42.323739,4301.63
2024-07-01 14:52:42.123809,4001.63
2024-07-01 15:12:42.105472,1251.63
2024-07-01 15:32:42.073123,1251.63
2024-07-01 15:52:42.339355,2051.63
2024-07-01 16:12:42.097191,2501.63
2024-07-01 16:32:42.388558,201.63
2024-07-01 16:52:42.155838,3801.63
2024-07-01 17:12:42.208019,4051.63
2024-07-01 17:32:42.24454,4201.63
2024-07-01 17:52:42.009125,4001.63
2024-07-01 18:12:42.221001,4651.63
2024-07-01 18:32:42.034942,4601.63
2024-07-01 18:52:29.509028,4551.63
2024-07-01 19:12:42.084004,3001.63
2024-07-01 19:32:42.288015,2951.63
2024-07-01 19:52:42.238024,NA
2024-07-01 20:12:42.190025,5301.63
2024-07-01 20:32:42.147005,3551.63
2024-07-01 20:52:42.027994,3551.63
2024-07-01 21:12:42.274029,3901.63
2024-07-01 21:32:42.178987,3351.63
2024-07-01 21:52:42.111012,2851.63
2024-07-01 22:12:42.038018,2851.63
2024-07-01 22:32:42.024016,2151.63
2024-07-01 22:52:42.176015,4651.63
2024-07-01 23:12:42.08906,1351.63
2024-07-01 23:32:42.227019,3451.63
2024-07-01 23:52:42.124061,2851.63
2024-07-02 00:12:42.053008,4351.63
2024-07-02 00:32:42.218023,3901.63
2024-07-02 00:52:42.213898,3701.63
2024-07-02 01:12:42.131198,151.63
2024-07-02 01:32:42.032022,2251.63
2024-07-02 01:52:42.227996,301.63
2024-07-02 02:12:42.10105,2101.63
2024-07-02 02:32:42.014034,3301.63
2024-07-02 02:52:42.195012,3801.63
2024-07-02 03:12:42.125015,3451.63
2024-07-02 03:32:42.11902,3701.63
2024-07-02 03:52:42.118032,3951.63
2024-07-02 04:12:42.03502,2051.63
2024-07-02 04:32:42.291043,3501.63
2024-07-02 04:52:42.204017,3501.63
2024-07-02 05:12:42.095025,NA
2024-07-02 05:32:42.291019,3201.63
2024-07-02 05:52:42.003311,2701.63
2024-07-02 06:12:42.189298,3101.63
2024-07-02 06:32:42.154133,2901.63
2024-07-02 06:52:42.081048,951.63
2024-07-02 07:12:42.26104,3401.63
2024-07-02 07:32:42.184003,551.63
2024-07-02 07:52:42.071007,4451.63
2024-07-02 08:12:42.222061,1251.63
2024-07-02 08:32:42.139029,4901.63
2024-07-02 08:52:42.124031,1901.63
2024-07-02 09:12:42.000031,NA
2024-07-02 09:32:42.171021,201.63
2024-07-02 09:52:42.078041,NA
2024-07-02 10:12:42.343035,NA
2024-07-02 10:32:42.108626,2151.63
2024-07-02 10:52:42.0354,101.63
2024-07-02 11:12:42.000195,NA
2024-07-02 11:32:42.175057,NA
2024-07-02 11:52:42.100022,NA
2024-07-02 12:12:42.023044,NA
2024-07-02 12:32:42.184056,NA
2024-07-02 12:52:42.08306,101.63
2024-07-02 13:12:42.015065,NA
2024-07-02 13:32:42.179094,NA
2024-07-02 13:52:42.188216,3401.63
2024-07-02 14:12:42.165513,3351.63
2024-07-02 14:32:42.118087,3751.63
2024-07-02 14:52:42.035025,2851.63
2024-07-02 15:12:42.191058,2801.63
2024-07-02 15:32:42.182075,3201.63
2024-07-02 15:52:42.132054,1601.63
2024-07-02 16:12:42.082053,2051.63
2024-07-02 16:32:42.007087,2501.63
2024-07-02 16:52:42.143054,2851.63
2024-07-02 17:12:42.15805,2501.63
2024-07-02 17:32:42.180137,2401.63
2024-07-02 17:52:42.163057,2301.63
2024-07-02 18:12:42.086713,351.63
2024-07-02 18:32:42.353055,2351.63
2024-07-02 18:52:42.025054,2301.63
2024-07-02 19:12:42.203074,2301.63
2024-07-02 19:32:42.202389,2351.63
2024-07-02 19:52:42.224023,2401.63
2024-07-02 20:12:42.20809,2351.63
2024-07-02 20:32:42.108039,2551.63
2024-07-02 20:52:41.983074,2651.63
2024-07-02 21:12:42.224069,2651.63
2024-07-02 21:32:42.167651,2851.63
2024-07-02 21:52:42.187103,3001.63
2024-07-02 22:12:42.112077,3101.63
2024-07-02 22:32:42.096063,3101.63
2024-07-02 22:52:42.10605,2951.63
2024-07-02 23:12:41.979103,2951.63
2024-07-02 23:32:42.190054,2751.63
2024-07-02 23:52:42.137036,2801.63
2024-07-03 00:12:42.059083,3051.63
2024-07-03 00:32:42.216072,3201.63
2024-07-03 00:52:42.127105,3301.63
2024-07-03 01:12:42.127798,3251.63
2024-07-03 01:32:42.122828,3601.63
2024-07-03 01:52:42.158051,3851.63
2024-07-03 02:12:42.090066,3801.63
2024-07-03 02:32:42.252164,3451.63
2024-07-03 02:52:42.204044,2401.63
2024-07-03 03:12:42.202042,4201.63
2024-07-03 03:32:42.144095,3901.63
2024-07-03 03:52:42.086148,NA
2024-07-03 04:12:42.407056,3051.63
2024-07-03 04:32:42.149231,NA
2024-07-03 04:52:42.145026,NA
2024-07-03 05:12:42.080933,NA
2024-07-03 05:32:42.233898,NA
2024-07-03 05:52:42.194247,NA
2024-07-03 06:12:42.184047,NA
2024-07-03 06:32:42.129138,NA
2024-07-03 06:52:42.068405,NA
2024-07-03 07:12:42.303164,NA
2024-07-03 07:32:42.237352,NA
2024-07-03 07:52:42.200055,151.63
2024-07-03 08:12:42.183075,NA
2024-07-03 08:32:42.142097,NA
2024-07-03 08:52:42.106077,251.63
2024-07-03 09:12:42.041079,NA
2024-07-03 09:32:42.248158,NA
2024-07-03 09:52:42.14008,NA
2024-07-03 10:12:42.072055,NA
2024-07-03 10:32:42.320152,151.63
2024-07-03 10:52:42.02506,NA
2024-07-03 11:12:42.219023,NA
2024-07-03 11:32:42.024716,NA
2024-07-03 11:52:42.290103,NA
2024-07-03 12:12:42.02408,351.63
2024-07-03 12:32:42.338059,NA
2024-07-03 12:52:42.110056,NA
2024-07-03 13:12:42.139818,101.63
2024-07-03 13:32:42.120444,151.63
2024-07-03 13:52:42.070433,101.63
2024-07-03 14:12:42.005084,251.63
2024-07-03 14:32:42.249056,351.63
2024-07-03 14:52:42.143423,501.63
2024-07-03 15:12:42.110924,401.63
2024-07-03 15:32:42.085012,2551.63
2024-07-03 15:52:42.008266,2551.63
2024-07-03 16:12:42.169037,2551.63
2024-07-03 16:25:44.658124,NA
2024-07-03 17:53:55.665404,2501.63
2024-07-03 17:53:55.665404,2501.63
2024-07-03 18:12:42.092024,2701.63
2024-07-03 18:12:42.092024,2701.63
2024-07-03 18:32:42.026061,2851.63
2024-07-03 18:32:42.026061,2851.63
2024-07-03 18:52:42.18143,2951.63
2024-07-03 19:12:42.194102,2951.63
2024-07-03 19:32:42.160014,2601.63
2024-07-03 19:52:42.024306,2901.63
2024-07-03 20:12:42.228317,2351.63
2024-07-03 20:32:42.165623,2651.63
2024-07-03 20:52:42.131031,2501.63
2024-07-03 21:12:42.129079,1551.63
2024-07-03 21:32:42.126744,2951.63
2024-07-03 21:52:42.087988,1801.63
2024-07-03 22:12:42.291044,3151.63
2024-07-03 22:32:42.046033,3701.63
2024-07-03 22:52:42.222132,3351.63
2024-07-03 23:12:42.125099,3301.63
2024-07-03 23:32:42.140045,3401.63
2024-07-03 23:52:42.109084,3551.63
2024-07-04 00:12:42.048069,3401.63
2024-07-04 00:32:42.305088,3301.63
2024-07-04 00:52:42.008065,3251.63
2024-07-04 01:12:42.212086,3401.63
2024-07-04 01:32:42.247048,3351.63
2024-07-04 01:52:42.291032,3451.63
2024-07-04 02:12:42.204067,3501.63
2024-07-04 02:32:42.148081,3701.63
2024-07-04 02:52:42.173799,NA
2024-07-04 03:12:42.080024,NA
2024-07-04 03:32:42.259041,NA
2024-07-04 03:52:42.20903,NA
2024-07-04 04:12:42.159049,NA
2024-07-04 04:32:42.173451,3251.63
2024-07-04 04:52:42.267043,3801.63
2024-07-04 05:12:42.024013,3501.63
2024-07-04 05:32:42.256027,1251.63
2024-07-04 05:52:42.174573,1901.63
2024-07-04 06:12:42.197032,2101.63
2024-07-04 06:32:42.182115,2051.63
2024-07-04 06:52:42.136027,1851.63
2024-07-04 07:12:42.021049,1001.63
2024-07-04 07:32:42.163001,901.63
2024-07-04 07:52:42.149069,NA
2024-07-04 08:12:42.160032,751.63
2024-07-04 08:32:42.14103,NA
2024-07-04 08:52:42.09804,NA
2024-07-04 09:12:42.066003,NA
2024-07-04 09:32:42.337204,NA
2024-07-04 09:52:42.065257,NA
2024-07-04 10:12:42.326942,NA
2024-07-04 10:32:42.015979,NA
2024-07-04 10:52:42.249219,451.63
2024-07-04 11:12:42.218068,NA
2024-07-04 11:32:42.204247,NA
2024-07-04 11:52:42.149066,NA
2024-07-04 12:12:42.109385,NA
2024-07-04 12:32:42.160017,NA
2024-07-04 12:52:42.063124,NA
2024-07-04 13:12:42.251998,151.63
2024-07-04 13:32:42.037021,251.63
2024-07-04 13:52:42.190047,251.63
2024-07-04 14:12:42.209086,601.63
2024-07-04 14:32:42.174082,651.63
2024-07-04 14:52:42.225086,2551.63
2024-07-04 15:12:42.25006,951.63
2024-07-04 15:32:42.024009,751.63
2024-07-04 15:52:42.212017,2651.63
2024-07-04 16:12:42.086026,2751.63
2024-07-04 16:32:42.21803,2701.63
2024-07-04 16:52:42.110013,2751.63
2024-07-04 17:12:42.110032,2651.63
2024-07-04 17:32:42.051119,2601.63
2024-07-04 17:52:42.26203,2601.63
2024-07-04 18:12:42.128033,2451.63
2024-07-04 18:32:42.049024,2551.63
2024-07-04 18:52:42.234025,2601.63
2024-07-04 19:12:42.186015,2601.63
2024-07-04 19:32:42.181136,2651.63
2024-07-04 19:52:42.155064,2701.63
2024-07-04 20:12:42.158593,2601.63
2024-07-04 20:32:42.160553,2601.63
2024-07-04 20:52:42.166265,2651.63
2024-07-04 21:12:42.180436,2801.63
2024-07-04 21:32:42.148239,2801.63
2024-07-04 21:52:42.159161,3101.63
2024-07-04 22:12:42.118806,3201.63
2024-07-04 22:32:42.146817,3301.63
2024-07-04 22:52:42.12854,2851.63
2024-07-04 23:12:42.103675,2801.63
2024-07-04 23:32:42.07017,1251.63
2024-07-04 23:52:42.307554,2951.63
2024-07-05 00:12:42.083867,2901.63
2024-07-05 00:32:42.336479,751.63
2024-07-05 00:52:42.07106,701.63
2024-07-05 01:12:42.332021,651.63
2024-07-05 01:32:42.084486,551.63
2024-07-05 01:52:42.105064,151.63
2024-07-05 02:12:42.148022,NA
2024-07-05 02:32:42.086062,NA
2024-07-05 02:52:42.109084,1001.63
2024-07-05 03:12:42.085054,901.63
2024-07-05 03:32:42.101075,101.63
2024-07-05 03:52:42.070708,NA
2024-07-05 04:12:42.098197,NA
2024-07-05 04:32:42.317024,NA
2024-07-05 04:52:42.083218,NA
2024-07-05 05:12:42.26327,NA
2024-07-05 05:32:42.073921,201.63
2024-07-05 05:52:29.531904,NA
2024-07-05 06:12:42.101006,NA
2024-07-05 06:32:42.042164,NA
2024-07-05 06:52:42.203005,NA
2024-07-05 07:12:42.127003,NA
2024-07-05 07:32:42.092221,251.63
2024-07-05 07:52:42.233056,201.63
2024-07-05 08:12:42.153011,401.63
2024-07-05 08:32:42.119023,401.63
2024-07-05 08:52:42.04101,401.63
2024-07-05 09:12:42.221022,451.63
2024-07-05 09:32:42.179399,1301.63
2024-07-05 09:52:42.091992,1701.63
2024-07-05 10:12:42.25404,901.63
2024-07-05 10:32:42.221017,1001.63
2024-07-05 10:52:42.127001,951.63
2024-07-05 11:12:42.043034,901.63
2024-07-05 11:32:42.010001,1151.63
2024-07-05 11:52:42.203632,401.63
2024-07-05 12:12:42.115007,451.63
2024-07-05 12:32:42.030004,301.63
2024-07-05 12:52:42.222015,NA
2024-07-05 13:12:42.121009,151.63
2024-07-05 13:32:42.106021,351.63
2024-07-05 13:52:42.060174,501.63
2024-07-05 14:12:42.218018,751.63
2024-07-05 14:32:42.128005,801.63
2024-07-05 14:52:42.066055,751.63
2024-07-05 15:12:42.00501,901.63
2024-07-05 15:32:42.131019,1001.63
2024-07-05 15:52:42.077025,1251.63
2024-07-05 16:12:42.007008,1351.63
2024-07-05 16:32:42.226036,1451.63
2024-07-05 16:52:42.161018,2401.63
2024-07-05 17:12:42.077,2351.63
2024-07-05 17:32:42.197025,2551.63
2024-07-05 17:52:42.105011,2351.63
2024-07-05 18:12:42.038967,2051.63
2024-07-05 18:32:42.20202,2351.63
2024-07-05 18:52:42.144023,2701.63
2024-07-05 19:12:42.065014,2801.63
2024-07-05 19:32:42.21806,2451.63
2024-07-05 19:52:42.238014,2601.63
2024-07-05 20:12:42.148012,2701.63
2024-07-05 20:32:42.111057,2751.63
2024-07-05 20:52:42.047065,2851.63
2024-07-05 21:12:42.240042,3051.63
2024-07-05 21:32:42.193008,3151.63
2024-07-05 21:52:42.108015,4651.63
2024-07-05 22:12:42.019681,4701.63
2024-07-05 22:32:42.173321,4801.63
2024-07-05 22:52:42.133036,4801.63
2024-07-05 23:12:42.091032,4751.63
2024-07-05 23:32:42.123036,1401.63
2024-07-05 23:52:42.017041,4801.63
2024-07-06 00:12:42.186059,4751.63
2024-07-06 00:32:42.083805,1151.63
2024-07-06 00:52:42.318434,851.63
2024-07-06 01:12:42.039034,NA
2024-07-06 01:32:42.264046,351.63
2024-07-06 01:52:42.202036,NA
2024-07-06 02:12:42.07004,NA
2024-07-06 02:32:42.227059,NA
2024-07-06 02:52:42.214032,NA
2024-07-06 03:12:42.092819,101.63
2024-07-06 03:32:42.237043,NA
2024-07-06 03:52:42.239336,1301.63
2024-07-06 04:12:42.182756,1001.63
2024-07-06 04:32:42.122034,801.63
2024-07-06 04:52:42.052147,NA
2024-07-06 05:12:42.236102,1051.63
2024-07-06 05:32:42.19105,NA
2024-07-06 05:52:42.076022,NA
2024-07-06 06:12:42.229058,NA
2024-07-06 06:32:42.129058,NA
2024-07-06 06:52:42.032044,NA
2024-07-06 07:12:42.18504,1001.63
2024-07-06 07:32:42.108052,2651.63
2024-07-06 07:52:42.00606,2801.63
2024-07-06 08:12:42.168038,NA
2024-07-06 08:32:42.086042,NA
2024-07-06 08:52:42.015069,NA
2024-07-06 09:12:42.166053,NA
2024-07-06 09:32:42.140051,3151.63
2024-07-06 09:52:42.061032,3101.63
2024-07-06 10:12:42.230041,2751.63
2024-07-06 10:32:42.18184,2851.63
2024-07-06 10:52:42.13378,2751.63
2024-07-06 11:12:42.07702,2851.63
2024-07-06 11:32:42.07201,2901.63
2024-07-06 11:52:42.285054,2651.63
2024-07-06 12:12:42.167049,2801.63
2024-07-06 12:32:42.080044,2601.63
2024-07-06 12:52:42.272045,NA
2024-07-06 13:12:42.165064,NA
2024-07-06 13:32:42.064038,NA
2024-07-06 13:52:42.231044,2401.63
2024-07-06 14:12:42.130028,2601.63
2024-07-06 14:32:42.140397,1201.63
2024-07-06 14:52:42.178084,2501.63
2024-07-06 15:12:42.140052,251.63
2024-07-06 15:32:42.129007,2551.63
2024-07-06 15:52:42.10903,451.63
2024-07-06 16:12:42.079086,2651.63
2024-07-06 16:32:42.049362,2751.63
2024-07-06 16:52:42.27005,2801.63
2024-07-06 17:12:42.222051,2751.63
2024-07-06 17:32:42.10308,2701.63
2024-07-06 17:52:42.042036,2551.63
2024-07-06 18:12:42.235053,2751.63
2024-07-06 18:32:42.162019,2551.63
2024-07-06 18:52:42.14005,2151.63
2024-07-06 19:12:42.046034,2751.63
2024-07-06 19:32:42.274497,2601.63
2024-07-06 19:52:42.031739,2101.63
2024-07-06 20:12:42.209931,2601.63
2024-07-06 20:32:42.145325,2601.63
2024-07-08 15:37:25.58099,301.63
2024-07-08 15:52:42.00362,701.63
2024-07-08 15:52:42.00362,701.63
2024-07-08 16:12:42.211181,751.63
2024-07-08 16:12:42.211181,751.63
2024-07-08 16:32:42.195016,1101.63
2024-07-08 16:32:42.195016,1101.63
2024-07-08 16:52:42.129023,1351.63
2024-07-08 16:52:42.129023,1351.63
2024-07-08 17:12:42.044361,1201.63
2024-07-08 17:12:42.044361,1201.63
2024-07-08 17:32:42.068037,1151.63
2024-07-08 17:32:42.068037,1151.63
2024-07-08 17:52:42.268025,1201.63
2024-07-08 17:52:42.268025,1201.63
2024-07-08 18:12:42.217028,2301.63
2024-07-08 18:12:42.217028,2301.63
2024-07-08 18:32:42.162039,1201.63
2024-07-08 18:32:42.162039,1201.63
2024-07-08 18:52:42.069019,1601.63
2024-07-08 18:52:42.069019,1601.63
2024-07-08 19:12:42.015055,2401.63
2024-07-08 19:12:42.015055,2401.63
2024-07-08 19:32:42.233057,2401.63
2024-07-08 19:32:42.233057,2401.63
2024-07-08 19:52:42.197037,2401.63
2024-07-08 19:52:42.197037,2401.63
2024-07-08 20:12:42.100024,2351.63
2024-07-08 20:12:42.100024,2351.63
2024-07-08 20:32:42.034091,2501.63
2024-07-08 20:32:42.034091,2501.63
2024-07-08 20:52:42.196008,2451.63
2024-07-08 20:52:42.196008,2451.63
2024-07-08 21:12:42.149035,2551.63
2024-07-08 21:12:42.149035,2551.63
2024-07-08 21:32:42.058056,2651.63
2024-07-08 21:32:42.058056,2651.63
2024-07-08 21:52:42.03301,2051.63
2024-07-08 21:52:42.03301,2051.63
2024-07-08 22:12:42.210014,2801.63
2024-07-08 22:12:42.210014,2801.63
2024-07-08 22:32:42.132031,2951.63
2024-07-08 22:32:42.132031,2951.63
2024-07-08 22:52:42.046022,2451.63
2024-07-08 22:52:42.046022,2451.63
2024-07-08 23:12:42.24607,2701.63
2024-07-08 23:12:42.24607,2701.63
2024-07-08 23:32:42.140024,2951.63
2024-07-08 23:32:42.140024,2951.63
2024-07-08 23:52:42.103049,1851.63
2024-07-08 23:52:42.103049,1851.63
2024-07-09 00:12:42.028023,1751.63
2024-07-09 00:32:42.009817,1201.63
2024-07-09 00:52:42.212027,1351.63
2024-07-09 01:12:42.091035,1351.63
2024-07-09 01:32:42.215043,551.63
2024-07-09 01:52:42.207015,NA
2024-07-09 02:12:42.232029,NA
2024-07-09 02:32:42.171054,NA
2024-07-09 02:52:42.08601,NA
2024-07-09 03:12:42.236642,NA
2024-07-09 03:32:42.196066,NA
2024-07-09 03:52:41.999999,NA
2024-07-09 04:12:42.212137,NA
2024-07-09 04:32:42.145027,NA
2024-07-09 04:52:42.097118,NA
2024-07-09 05:12:42.279393,NA
2024-07-09 05:32:42.186413,NA
2024-07-09 05:52:42.149005,251.63
2024-07-09 06:12:42.152072,251.63
2024-07-09 06:32:42.159041,301.63
2024-07-09 06:52:42.133029,201.63
2024-07-09 07:12:42.105026,NA
2024-07-09 07:32:42.003658,NA
2024-07-09 07:52:42.1941,101.63
2024-07-09 08:12:42.162154,101.63
2024-07-09 08:32:42.092077,NA
2024-07-09 08:52:42.106056,551.63
2024-07-09 09:12:42.066044,NA
2024-07-09 09:32:42.239035,NA
2024-07-09 09:52:42.163054,NA
2024-07-09 10:12:42.162016,NA
2024-07-09 10:32:42.135049,NA
2024-07-09 10:52:42.039032,NA
2024-07-09 11:12:42.223047,201.63
2024-07-09 11:32:42.21004,NA
2024-07-09 11:52:42.239047,NA
2024-07-09 12:12:42.202303,NA
2024-07-09 12:32:42.165338,NA
2024-07-09 12:52:42.12279,201.63
2024-07-09 13:12:42.045632,NA
2024-07-09 13:32:42.031006,NA
2024-07-09 13:52:42.288034,NA
2024-07-09 14:12:42.239039,NA
2024-07-09 14:32:42.147025,NA
2024-07-09 14:52:42.152003,NA
2024-07-09 15:12:42.095031,NA
2024-07-09 15:32:42.280022,151.63
2024-07-09 15:52:42.228,301.63
2024-07-09 16:12:42.134024,451.63
2024-07-09 16:32:42.138036,651.63
2024-07-09 16:52:42.081628,851.63
2024-07-09 17:12:42.289019,1001.63
2024-07-09 17:32:42.050053,2651.63
2024-07-09 17:52:42.259033,3001.63
2024-07-09 18:12:42.011025,2801.63
2024-07-09 18:32:42.172006,2801.63
2024-07-09 18:52:42.117037,4751.63
2024-07-09 19:12:42.046024,4701.63
2024-07-09 19:32:42.186014,3201.63
2024-07-09 19:52:42.223038,2451.63
2024-07-09 20:12:42.128006,5451.63
2024-07-09 20:32:42.051019,4551.63
2024-07-09 20:52:42.037026,4351.63
2024-07-09 21:12:42.191018,4451.63
2024-07-09 21:32:42.146006,5001.63
2024-07-09 21:52:42.068043,4801.63
2024-07-09 22:12:42.255106,4951.63
2024-07-09 22:32:42.240731,3901.63
2024-07-09 22:52:42.197802,4601.63
2024-07-09 23:12:42.054007,6501.63
2024-07-09 23:32:42.245033,4401.63
2024-07-09 23:52:42.125016,951.63
2024-07-10 00:12:42.027038,4001.63
2024-07-10 00:32:42.151558,4101.63
2024-07-10 00:52:42.116343,1101.63
2024-07-10 01:12:42.081822,2101.63
2024-07-10 01:32:42.303586,NA
2024-07-10 01:52:42.238316,NA
2024-07-10 02:12:42.228025,2701.63
2024-07-10 02:32:42.009025,NA
2024-07-10 02:52:42.230015,751.63
2024-07-10 03:12:42.185063,651.63
2024-07-10 03:32:42.110047,751.63
2024-07-10 03:52:42.11407,1451.63
2024-07-10 04:12:42.18504,551.63
2024-07-10 04:32:42.071078,301.63
2024-07-10 04:52:42.248787,301.63
2024-07-10 05:12:42.22712,451.63
2024-07-10 05:32:42.224011,551.63
2024-07-10 05:52:42.21201,NA
2024-07-10 06:12:42.16904,851.63
2024-07-10 06:32:42.118024,NA
2024-07-10 06:52:42.080042,NA
2024-07-10 07:12:42.244052,NA
2024-07-10 07:32:42.262025,NA
2024-07-10 07:52:42.154028,NA
2024-07-10 08:12:42.113009,NA
2024-07-10 08:32:42.000023,NA
2024-07-10 08:52:42.171023,NA
2024-07-10 09:12:42.132026,NA
2024-07-10 09:32:42.052031,NA
2024-07-10 09:52:42.231007,NA
2024-07-10 10:12:42.17123,NA
2024-07-10 10:32:42.186024,151.63
2024-07-10 10:52:42.233036,NA
2024-07-10 11:12:42.23401,NA
2024-07-10 11:32:42.207455,151.63
2024-07-10 11:52:42.185014,NA
2024-07-10 12:12:42.226564,NA
2024-07-10 12:32:42.168084,301.63
2024-07-10 12:52:42.215236,151.63
2024-07-10 13:12:42.179638,NA
2024-07-10 13:32:42.168151,NA
2024-07-10 13:52:42.137009,NA
2024-07-10 14:12:42.12704,NA
2024-07-10 14:32:42.091021,151.63
2024-07-10 14:52:42.005051,101.63
2024-07-10 15:12:42.208066,251.63
2024-07-10 15:32:42.004043,351.63
2024-07-10 15:52:42.177014,401.63
2024-07-10 16:12:42.149192,401.63
2024-07-10 16:32:42.171027,451.63
2024-07-10 16:52:42.106503,601.63
2024-07-10 17:12:42.103715,601.63
2024-07-10 17:32:42.075551,901.63
2024-07-10 17:52:42.076405,1301.63
2024-07-10 18:12:42.331019,1701.63
2024-07-10 18:32:42.232034,1951.63
2024-07-10 18:52:42.154021,1801.63
2024-07-10 19:12:42.115024,2151.63
2024-07-10 19:32:42.076017,2001.63
2024-07-10 19:52:42.340016,2151.63
2024-07-10 20:12:42.237018,2851.63
2024-07-10 20:32:42.138023,3051.63
2024-07-10 20:52:42.113027,2301.63
2024-07-10 21:12:42.101036,1901.63
2024-07-10 21:32:42.156024,3201.63
2024-07-10 21:52:42.159513,3451.63
2024-07-10 22:12:42.124901,3251.63
2024-07-10 22:32:42.089475,3451.63
2024-07-10 22:52:42.313271,3551.63
2024-07-10 23:12:42.0941,251.63
2024-07-10 23:32:42.454698,1201.63
2024-07-10 23:52:42.166014,2051.63
2024-07-11 00:12:42.158026,4501.63
2024-07-11 00:32:42.077046,3601.63
2024-07-11 00:52:42.37301,3201.63
2024-07-11 01:12:42.00902,2801.63
2024-07-11 01:32:42.208002,3001.63
2024-07-11 01:52:42.228047,751.63
