"sec","timestamp","Latitude","Longitude","Alt_m","GndSpd","Heading","AirTemp_C","Pressure_mb","RH_pct","WindDir","WindSpd","CH4_ppb","CO2_ppm","CO_ppb","H2O_ppmv","O3_ppb","jNO2","site","survey_date","CH4_ppb_bg","CH4_ppb_enh","plume"
77083,2024-07-09 21:24:43,39.862751,-105.165428,1724.6,6.1,181.58,24.5,837,22.9,NA,NA,2039.7,467.33,26688,9708.4,51.9,0.0038943,"MobileLab",2024-07-09,1969.3,70.4000000000001,TRUE
77085,2024-07-09 21:24:45,39.862724,-105.165428,1724.7,10.7,181.66,24.55,837,23.05,NA,NA,2029.4,486.72,15894.5,9736.4,48.1,0.0038947,"MobileLab",2024-07-09,1969.3,60.1000000000001,TRUE
77087,2024-07-09 21:24:47,39.862671,-105.165428,1724.9,17.8,181.52,24.6,837,23.2,NA,NA,1997,455.96,6813.6,9660,47.3,0.0039123,"MobileLab",2024-07-09,1969.3,27.7,TRUE
77088,2024-07-09 21:24:48,39.862621,-105.165428,1725.2,23.7,181.22,24.6,837,23.2,NA,NA,2000.6,476.92,5638.2,9677.4,47.3,0.0038979,"MobileLab",2024-07-09,1969.3,31.3,TRUE
77089,2024-07-09 21:24:49,39.862549,-105.165428,1725.5,30.2,180.96,24.6,837,23.3,NA,NA,2006.3,497.91,4461.4,9717.5,49.3,0.0039249,"MobileLab",2024-07-09,1969.3,37,TRUE
77090,2024-07-09 21:24:50,39.862469,-105.165428,1725.9,36,180.76,24.6,837,23.3,NA,NA,2005.7,519.74,3284.7,9825.8,58.9,0.0039215,"MobileLab",2024-07-09,1969.3,36.4000000000001,TRUE
77092,2024-07-09 21:24:52,39.86232,-105.165428,1726.5,40.7,180.325,24.5,837,23.25,NA,NA,1996.9,533.53,1799.9,9901.7,47.8,0.0039276,"MobileLab",2024-07-09,1969.3,27.6000000000001,TRUE
77094,2024-07-09 21:24:54,39.862171,-105.165428,1727,43.5,180,24.5,838,23.2,NA,NA,1991.7,494.92,1147.8,9880,47.8,0.0039237,"MobileLab",2024-07-09,1969.3,22.4000000000001,TRUE
77095,2024-07-09 21:24:55,39.862061,-105.165428,1727.3,44.7,180.44,24.4,838,23.1,NA,NA,1986.8,484.43,976.5,9948.9,51.4,0.0039327,"MobileLab",2024-07-09,1969.3,17.5,TRUE
77096,2024-07-09 21:24:56,39.861938,-105.165428,1727.7,43.8,180.97,24.4,838,23,NA,NA,1981.8,474.89,865.5,9988.1,50.3,0.00395,"MobileLab",2024-07-09,1969.3,12.5,TRUE
77097,2024-07-09 21:24:57,39.861832,-105.165428,1728,44.6,180.94,24.4,838,22.9,NA,NA,1981.3,475.68,754.5,9959.9,60.9,0.0039059,"MobileLab",2024-07-09,1969.3,12,TRUE
77099,2024-07-09 21:24:59,39.861721,-105.165428,1728.3,45.8,180.85,24.4,837,22.9,NA,NA,1985.8,479.58,2316.5,9941.4,50.3,0.0038996,"MobileLab",2024-07-09,1969.3,16.5,TRUE
77100,2024-07-09 21:25:00,39.861546,-105.165428,1728.6,49,181.26,24.35,837.5,22.95,NA,NA,1990.9,483.2,2765.1,9949.8,50.8,0.0039142,"MobileLab",2024-07-09,1969.3,21.6000000000001,TRUE
77101,2024-07-09 21:25:01,39.861359,-105.165443,1729,50.3,182.09,24.4,838,23,NA,NA,1997.1,481.82,2805.2,9912.8,49.8,0.0039381,"MobileLab",2024-07-09,1969.3,27.8,TRUE
77103,2024-07-09 21:25:03,39.861229,-105.165443,1729.1,49.8,182.67,24.3,838,23,NA,NA,2019.9,481.36,8614.6,9852.2,50.3,0.0039342,"MobileLab",2024-07-09,1969.3,50.6000000000001,TRUE
77104,2024-07-09 21:25:04,39.861111,-105.165451,1729.2,50.3,182.72,24.4,838,22.9,NA,NA,2040.1,506.47,13130.7,9872.3,48.8,0.0039262,"MobileLab",2024-07-09,1969.3,70.8,TRUE
77105,2024-07-09 21:25:05,39.860981,-105.165451,1729.2,50.8,182.66,24.4,837,22.9,NA,NA,2061.1,530.44,11672.4,9891.5,48.3,0.0039454,"MobileLab",2024-07-09,1969.3,91.8,TRUE
77106,2024-07-09 21:25:06,39.860851,-105.165459,1729.3,51.3,182.24,24.4,837,22.9,NA,NA,2054.6,526.59,10214.2,9907.9,48.3,0.0039276,"MobileLab",2024-07-09,1969.3,85.3,TRUE
77107,2024-07-09 21:25:07,39.860722,-105.165459,1729.4,50.7,181.9,24.4,837,22.9,NA,NA,2029.9,522.73,8081.7,9924.3,48.8,0.0039228,"MobileLab",2024-07-09,1969.3,60.6000000000001,TRUE
77108,2024-07-09 21:25:08,39.8606,-105.165466,1729.5,50.1,181.97,24.3,837,22.9,NA,NA,2009.2,506.54,5568.2,9862,48.3,0.0039427,"MobileLab",2024-07-09,1969.3,39.9000000000001,TRUE
77109,2024-07-09 21:25:09,39.86047,-105.165466,1729.6,49.1,182.1,24.4,837,22.9,NA,NA,1997.9,484.77,3709.3,9791.5,48.8,0.0039035,"MobileLab",2024-07-09,1969.3,28.6000000000001,TRUE
77110,2024-07-09 21:25:10,39.860352,-105.165466,1729.7,48.2,181.92,24.4,837,22.7,NA,NA,1986.7,470.42,2896.3,9774.3,48.8,0.0039045,"MobileLab",2024-07-09,1969.3,17.4000000000001,TRUE
77112,2024-07-09 21:25:12,39.860229,-105.165482,1729.8,47.1,181.5,24.3,837,22.7,NA,NA,1980.5,462.11,1656,9788.8,48.3,0.0039091,"MobileLab",2024-07-09,1969.3,11.2,TRUE
77113,2024-07-09 21:25:13,39.860111,-105.165482,1730,47.2,180.83,24.4,837,22.7,NA,NA,1977.9,458.34,1224.8,9758.4,48.3,0.0038826,"MobileLab",2024-07-09,1969.3,8.60000000000014,TRUE
77115,2024-07-09 21:25:15,39.860001,-105.165482,1730.1,46.9,179.66,24.4,837,22.7,NA,NA,1973.7,447.6,646.2,9695.7,50.8,0.0039052,"MobileLab",2024-07-09,1969.3,4.40000000000009,TRUE
77116,2024-07-09 21:25:16,39.859879,-105.165466,1730.1,47.5,178.65,24.5,837,22.6,NA,NA,1972.2,438.47,454.7,9662.9,50.3,0.003875,"MobileLab",2024-07-09,1969.3,2.90000000000009,TRUE
77117,2024-07-09 21:25:17,39.859699,-105.165466,1730.1,49.4,178.29,24.55,836,22.7,NA,NA,1970.8,432.27,440.4,9671.5,50.1,0.0038753,"MobileLab",2024-07-09,1969.3,1.5,FALSE
77119,2024-07-09 21:25:19,39.859509,-105.165459,1730,50.8,180.22,24.6,836,22.7,NA,NA,1971.1,434.61,381.4,9719.5,50.3,0.0038477,"MobileLab",2024-07-09,1969.3,1.79999999999995,FALSE
77120,2024-07-09 21:25:20,39.859379,-105.165451,1729.8,53.5,180.12,24.6,836,22.7,NA,NA,1970.5,429.41,336.3,9542.6,50.3,0.0038114,"MobileLab",2024-07-09,1969.3,1.20000000000005,FALSE
77121,2024-07-09 21:25:21,39.859241,-105.165451,1729.6,53.6,180.5,24.6,836,22.7,NA,NA,1969.3,424.18,278.3,9365.8,50.3,0.0037873,"MobileLab",2024-07-09,1969.3,0,FALSE
77122,2024-07-09 21:25:22,39.859112,-105.165451,1729.4,53.7,180.83,24.6,836,22.6,NA,NA,1968.5,422.5,214.5,9333.8,50.3,0.0037398,"MobileLab",2024-07-09,1969.3,-0.799999999999955,FALSE
77124,2024-07-09 21:25:24,39.85891,-105.165451,1728.9,53.3,180.665,24.6,835.5,22.6,NA,NA,1968.7,421.53,162.8,9290.3,53.4,0.0036723,"MobileLab",2024-07-09,1969.3,-0.599999999999909,FALSE
77126,2024-07-09 21:25:26,39.858711,-105.165451,1728.3,56,179.32,24.5,835,22.6,NA,NA,1968.7,420.56,170.2,9279.2,54.9,0.0036195,"MobileLab",2024-07-09,1969.3,-0.599999999999909,FALSE
77127,2024-07-09 21:25:27,39.85857,-105.165451,1727.8,56.3,178.76,24.4,835,22.5,NA,NA,1968.8,420.63,184.1,9309.6,55.4,0.0036322,"MobileLab",2024-07-09,1969.3,-0.5,FALSE
77128,2024-07-09 21:25:28,39.858429,-105.165443,1727.4,55.3,178.32,24.3,835,22.5,NA,NA,1968.9,420.71,176.9,9337.4,54.9,0.0036775,"MobileLab",2024-07-09,1969.3,-0.399999999999864,FALSE
77129,2024-07-09 21:25:29,39.858292,-105.165428,1726.9,53.9,177.99,24.3,835,22.4,NA,NA,1969,420.77,167.6,9352,62,0.0037345,"MobileLab",2024-07-09,1969.3,-0.299999999999955,FALSE
77131,2024-07-09 21:25:31,39.858086,-105.165421,1726.1,54.4,177.72,24.4,835,22.4,NA,NA,1969.3,421.44,163.1,9356.3,55.6,0.0038777,"MobileLab",2024-07-09,1969.3,0,FALSE
77133,2024-07-09 21:25:33,39.857811,-105.165405,1725.1,55.7,177.455,24.55,835,22.3,NA,NA,1969.3,424.74,166.4,9359.6,55.1,0.0038809,"MobileLab",2024-07-09,1969.3,0,FALSE
77135,2024-07-09 21:25:35,39.857601,-105.16539,1724.5,55.3,177.01,24.5,835,22.3,NA,NA,1972.2,432.1,172.2,9404.1,58.9,0.0038458,"MobileLab",2024-07-09,1969.3,2.90000000000009,TRUE
77136,2024-07-09 21:25:36,39.857471,-105.165382,1724.3,54.5,178.18,24.5,835,22.3,NA,NA,1971.7,428.27,175.3,9397.2,71,0.0038124,"MobileLab",2024-07-09,1969.3,2.40000000000009,TRUE
77137,2024-07-09 21:25:37,39.85733,-105.165367,1724.1,54,178.86,24.6,835,22.3,NA,NA,1970.6,424.44,307.8,9400.2,58.9,0.0037866,"MobileLab",2024-07-09,1969.3,1.29999999999995,FALSE
77138,2024-07-09 21:25:38,39.857201,-105.165367,1724,53,179.36,24.6,834,22.3,NA,NA,1970.5,433.93,462.6,9490.2,58.9,0.0036105,"MobileLab",2024-07-09,1969.3,1.20000000000005,FALSE
77140,2024-07-09 21:25:40,39.857006,-105.165367,1723.8,49.5,180.06,24.65,835,22.3,NA,NA,1972,444.44,321.3,9503.4,61.4,0.0037152,"MobileLab",2024-07-09,1969.3,2.70000000000005,TRUE
77142,2024-07-09 21:25:42,39.85677,-105.165367,1723.6,44.9,180.745,24.65,834.5,22.3,NA,NA,1970.1,429.93,220.1,9323.2,58.9,0.0038061,"MobileLab",2024-07-09,1969.3,0.799999999999955,FALSE
77144,2024-07-09 21:25:44,39.856602,-105.165367,1723.4,46.1,180.89,24.7,834,22.3,NA,NA,1974.5,431.8,412,9288.7,58.9,0.0036646,"MobileLab",2024-07-09,1969.3,5.20000000000005,TRUE
77145,2024-07-09 21:25:45,39.85648,-105.165367,1723.3,47.3,181.02,24.7,834,22.3,NA,NA,1974.5,436.35,609.8,9350.9,58.9,0.0039301,"MobileLab",2024-07-09,1969.3,5.20000000000005,TRUE
77147,2024-07-09 21:25:47,39.856297,-105.165367,1723.1,51.7,180.795,24.8,834,22.3,NA,NA,1971.6,437.61,369.3,9398.9,58.7,0.0039517,"MobileLab",2024-07-09,1969.3,2.29999999999995,TRUE
77149,2024-07-09 21:25:49,39.856098,-105.165367,1722.8,56.9,180.42,24.8,834,22.3,NA,NA,1969.9,427.09,210.7,9387.6,58.9,0.0038935,"MobileLab",2024-07-09,1969.3,0.600000000000136,FALSE
77150,2024-07-09 21:25:50,39.855949,-105.165367,1722.7,59.5,180.2,24.9,834,22.4,NA,NA,1969.9,425.68,182.1,9410.3,64.5,0.0038438,"MobileLab",2024-07-09,1969.3,0.600000000000136,FALSE
77151,2024-07-09 21:25:51,39.855801,-105.165367,1722.6,61.6,179.72,24.8,834,22.4,NA,NA,1969.9,424.35,190.4,9395.8,58.9,0.0038282,"MobileLab",2024-07-09,1969.3,0.600000000000136,FALSE
77152,2024-07-09 21:25:52,39.85564,-105.165359,1722.6,62.3,179.77,24.8,834,22.4,NA,NA,1969.9,423.37,198.7,9329.5,58.9,0.0037491,"MobileLab",2024-07-09,1969.3,0.600000000000136,FALSE
77154,2024-07-09 21:25:54,39.855412,-105.165359,1722.8,63,179.775,24.75,834,22.4,NA,NA,1970,422.38,609.7,9276.9,58.2,0.0036675,"MobileLab",2024-07-09,1969.3,0.700000000000045,FALSE
77156,2024-07-09 21:25:56,39.855091,-105.165352,1723.4,63.4,179.515,24.6,834,22.4,NA,NA,1970.4,422.08,431.6,9297.1,57.9,0.0034767,"MobileLab",2024-07-09,1969.3,1.10000000000014,FALSE
77158,2024-07-09 21:25:58,39.854771,-105.165344,1724.4,64.5,179.35,24.6,834.5,22.3,NA,NA,1969.7,423.78,254.7,9323.2,57.9,0.0034207,"MobileLab",2024-07-09,1969.3,0.400000000000091,FALSE
77160,2024-07-09 21:26:00,39.85453,-105.165337,1725.6,65.5,179.22,24.6,834,22.2,NA,NA,1971.1,450.47,266.7,9352.9,57.9,0.0036872,"MobileLab",2024-07-09,1969.3,1.79999999999995,FALSE
77161,2024-07-09 21:26:01,39.854359,-105.165329,1726.5,65,179.33,24.5,834,22.2,NA,NA,1971.4,453.59,324.3,9368.1,57.9,0.0037479,"MobileLab",2024-07-09,1969.3,2.10000000000014,FALSE
77163,2024-07-09 21:26:03,39.854198,-105.165329,1727.6,65.5,179.58,24.6,834,22.1,NA,NA,1971.1,453.05,310.1,9385.9,66.5,0.003801,"MobileLab",2024-07-09,1969.3,1.79999999999995,FALSE
77164,2024-07-09 21:26:04,39.854038,-105.165329,1728.7,65.3,179.76,24.5,834,22.1,NA,NA,1970.9,449.25,289.6,9384.4,57.9,0.0037208,"MobileLab",2024-07-09,1969.3,1.60000000000014,FALSE
77165,2024-07-09 21:26:05,39.853802,-105.165321,1730.7,64,179.88,24.5,834.5,22.2,NA,NA,1970.8,447.1,296.6,9389.4,54.1,0.0036319,"MobileLab",2024-07-09,1969.3,1.5,FALSE
77167,2024-07-09 21:26:07,39.853561,-105.165321,1732.8,62.9,179.96,24.5,835,22.2,NA,NA,1973,451.64,381.7,9429.2,61.4,0.0032884,"MobileLab",2024-07-09,1969.3,3.70000000000005,TRUE
77168,2024-07-09 21:26:08,39.853401,-105.165321,1734.4,62.5,180.21,24.5,835,22.2,NA,NA,1974.2,466.86,460.8,9511.2,66,0.0032441,"MobileLab",2024-07-09,1969.3,4.90000000000009,TRUE
77169,2024-07-09 21:26:09,39.853249,-105.165321,1735.9,61.2,180.46,24.6,835,22.2,NA,NA,1975.4,482.07,910.9,9593.1,53.9,0.003722,"MobileLab",2024-07-09,1969.3,6.10000000000014,TRUE
77170,2024-07-09 21:26:10,39.853088,-105.165321,1737.6,60.5,181.33,24.6,835,22.2,NA,NA,1976.4,479.24,1516.1,9580.9,54.9,0.0038258,"MobileLab",2024-07-09,1969.3,7.10000000000014,TRUE
77172,2024-07-09 21:26:12,39.85294,-105.165321,1739.3,59.8,181.61,24.6,835,22.3,NA,NA,1977.7,466.5,1453.1,9580.9,54.9,0.0038404,"MobileLab",2024-07-09,1969.3,8.40000000000009,TRUE
77173,2024-07-09 21:26:13,39.852791,-105.165321,1740.9,59.1,181.85,24.6,835,22.3,NA,NA,1977.8,471.26,1149.7,9614.8,54.9,0.0040134,"MobileLab",2024-07-09,1969.3,8.5,TRUE
77174,2024-07-09 21:26:14,39.85265,-105.165329,1742.4,58.9,181.97,24.6,835,22.4,NA,NA,1977.9,476.85,922,9625.9,41.3,0.0040433,"MobileLab",2024-07-09,1969.3,8.60000000000014,TRUE
77175,2024-07-09 21:26:15,39.852501,-105.165329,1743.8,58.7,182.33,24.5,835,22.5,NA,NA,1979.4,491.04,694.3,9585.8,41.3,0.0040195,"MobileLab",2024-07-09,1969.3,10.1000000000001,TRUE
77176,2024-07-09 21:26:16,39.85236,-105.165337,1745.1,56.4,182.74,24.5,835,22.4,NA,NA,1981.7,505.22,902.2,9548,46.3,0.0040533,"MobileLab",2024-07-09,1969.3,12.4000000000001,TRUE
77177,2024-07-09 21:26:17,39.852219,-105.165337,1746.4,53.4,182.65,24.6,835,22.3,NA,NA,1981.8,494.12,1241.7,9618.8,44.8,0.0040163,"MobileLab",2024-07-09,1969.3,12.5,TRUE
77179,2024-07-09 21:26:19,39.852032,-105.165352,1748.2,47.9,181.95,24.55,835,22.25,NA,NA,1975.4,459.69,801.4,9625.4,45.3,0.0038144,"MobileLab",2024-07-09,1969.3,6.10000000000014,TRUE
77181,2024-07-09 21:26:21,39.85181,-105.165352,1750.1,39.6,180.955,24.5,835,22.2,NA,NA,1973.2,431.25,355.3,9510.6,42,0.0037934,"MobileLab",2024-07-09,1969.3,3.90000000000009,TRUE
77183,2024-07-09 21:26:23,39.851681,-105.165352,1751.1,28.4,180.6,24.5,835,22.2,NA,NA,1973.6,446.27,221,9776.8,42.8,0.0036236,"MobileLab",2024-07-09,1969.3,4.29999999999995,TRUE
77184,2024-07-09 21:26:24,39.851608,-105.165352,1751.5,23.6,180.46,24.6,835,22.2,NA,NA,1973.6,444.61,188.7,9732,41.8,0.0035352,"MobileLab",2024-07-09,1969.3,4.29999999999995,TRUE
77186,2024-07-09 21:26:26,39.851528,-105.165352,1752,22.1,180.535,24.65,835,22.1,NA,NA,1972.8,441.08,207.7,9654.9,46.6,0.003808,"MobileLab",2024-07-09,1969.3,3.5,TRUE
77188,2024-07-09 21:26:28,39.851452,-105.165352,1752.5,22.5,180.71,24.6,835,22.1,NA,NA,1973.7,449.53,220.8,9603.4,41.3,0.0037291,"MobileLab",2024-07-09,1969.3,4.40000000000009,TRUE
77189,2024-07-09 21:26:29,39.851391,-105.165352,1752.8,25.3,180.75,24.6,835,22.1,NA,NA,1974.2,447.31,212.1,9581.2,41.8,0.0039094,"MobileLab",2024-07-09,1969.3,4.90000000000009,TRUE
77190,2024-07-09 21:26:30,39.851318,-105.165352,1753.1,29.4,180.95,24.7,835,22.1,NA,NA,1974.9,445.09,242.5,9562.1,41.8,0.0039995,"MobileLab",2024-07-09,1969.3,5.60000000000014,TRUE
77191,2024-07-09 21:26:31,39.851238,-105.165352,1753.4,32.6,181.07,24.6,835,22.2,NA,NA,1975.6,447.8,281.3,9589,41.3,0.0039822,"MobileLab",2024-07-09,1969.3,6.29999999999995,TRUE
77193,2024-07-09 21:26:33,39.851109,-105.165352,1753.8,37.9,181.34,24.65,835,22.2,NA,NA,1976.9,448.88,268.4,9575.5,42.3,0.0040789,"MobileLab",2024-07-09,1969.3,7.60000000000014,TRUE
77195,2024-07-09 21:26:35,39.85091,-105.165352,1754.3,42,181.66,24.7,835,22.1,NA,NA,1973.9,435.74,312,9463.9,62.2,0.004017,"MobileLab",2024-07-09,1969.3,4.60000000000014,TRUE
77197,2024-07-09 21:26:37,39.850685,-105.165359,1754.6,47.4,181.14,24.65,835,22.1,NA,NA,1975.1,447.8,317,9462.7,51.1,0.0041132,"MobileLab",2024-07-09,1969.3,5.79999999999995,TRUE
77200,2024-07-09 21:26:40,39.850441,-105.165359,1754.4,49.2,180.875,24.6,835,22.15,NA,NA,1992.1,439.92,513.8,10092.8,50.6,0.0039337,"MobileLab",2024-07-09,1969.3,22.8,TRUE
77202,2024-07-09 21:26:42,39.850239,-105.165359,1754.3,28,181.38,24.65,835,22.15,NA,NA,1988.2,444.53,433.7,10256.8,50.8,0.0041483,"MobileLab",2024-07-09,1969.3,18.9000000000001,TRUE
77204,2024-07-09 21:26:44,39.850159,-105.165359,1754.1,17,180.08,24.7,835,22.1,NA,NA,1987.6,497.5,314.6,10062.9,52.4,0.0041788,"MobileLab",2024-07-09,1969.3,18.3,TRUE
77205,2024-07-09 21:26:45,39.850121,-105.165359,1754.1,16.8,179.68,24.6,835,22,NA,NA,1986.2,486.12,317,10043.8,52.4,0.0041948,"MobileLab",2024-07-09,1969.3,16.9000000000001,TRUE
77207,2024-07-09 21:26:47,39.850052,-105.165359,1754,18.1,179.535,24.6,835,21.95,NA,NA,1983.3,473.65,322,9935.2,52.4,0.0041607,"MobileLab",2024-07-09,1969.3,14,TRUE
77209,2024-07-09 21:26:49,39.849991,-105.165359,1753.9,15.7,179.38,24.6,835,21.9,NA,NA,1982.6,474.11,318,9820.8,52.9,0.0041885,"MobileLab",2024-07-09,1969.3,13.3,TRUE
77210,2024-07-09 21:26:50,39.849949,-105.165359,1753.9,15.5,179.36,24.7,835,21.9,NA,NA,1982.1,474.32,311.3,9800,52.4,0.0041927,"MobileLab",2024-07-09,1969.3,12.8,TRUE
77211,2024-07-09 21:26:51,39.849911,-105.165359,1753.8,17.3,179.29,24.7,835,21.9,NA,NA,1981.7,472.59,291.9,9810,52.4,0.0041624,"MobileLab",2024-07-09,1969.3,12.4000000000001,TRUE
77212,2024-07-09 21:26:52,39.849861,-105.165359,1753.7,20.9,179.35,24.8,835,21.9,NA,NA,1982.1,465.36,272.6,9854,52.4,0.0041639,"MobileLab",2024-07-09,1969.3,12.8,TRUE
77213,2024-07-09 21:26:53,39.849812,-105.165359,1753.6,21.2,179.45,24.8,835,21.9,NA,NA,1982.7,458.13,335.8,9888.3,52.4,0.0042165,"MobileLab",2024-07-09,1969.3,13.4000000000001,TRUE
77214,2024-07-09 21:26:54,39.849758,-105.165352,1753.5,19.7,179.63,24.8,835,22,NA,NA,1982.8,462,403.4,9886,52.4,0.0042475,"MobileLab",2024-07-09,1969.3,13.5,TRUE
77216,2024-07-09 21:26:56,39.849686,-105.165352,1753.3,19.1,179.585,24.9,835,21.95,NA,NA,1983.4,469.53,794.8,9871,57.4,0.0042423,"MobileLab",2024-07-09,1969.7,13.7,TRUE
77218,2024-07-09 21:26:58,39.849609,-105.165352,1753.2,19.8,179.58,24.9,835,22,NA,NA,1988.3,471.4,571.6,9955.4,51.9,0.0042421,"MobileLab",2024-07-09,1969.9,18.3999999999999,TRUE
77219,2024-07-09 21:26:59,39.84956,-105.165352,1753,20.8,179.73,24.9,835,21.9,NA,NA,1988.3,463.52,339.4,10114.8,53.9,0.0042579,"MobileLab",2024-07-09,1969.9,18.3999999999999,TRUE
77220,2024-07-09 21:27:00,39.84951,-105.165352,1752.9,21.1,180.06,24.8,835,21.9,NA,NA,1988.2,454.6,254.8,10140.7,52.4,0.0041975,"MobileLab",2024-07-09,1969.9,18.3,TRUE
77221,2024-07-09 21:27:01,39.849461,-105.165352,1752.7,18.2,180.36,24.9,835,21.9,NA,NA,1987,440.39,170.2,9956.4,54.4,0.0043093,"MobileLab",2024-07-09,1969.9,17.0999999999999,TRUE
77223,2024-07-09 21:27:03,39.849403,-105.165352,1752.6,14,180.48,24.8,835,21.8,NA,NA,1984.5,423.65,131.4,9778,59.4,0.004333,"MobileLab",2024-07-09,1970,14.5,TRUE
77225,2024-07-09 21:27:05,39.84935,-105.165352,1752.4,8.1,180.605,24.9,835,21.7,NA,NA,1984.2,422.46,129.9,9709.7,56.7,0.0043296,"MobileLab",2024-07-09,1970.1,14.1000000000001,TRUE
77227,2024-07-09 21:27:07,39.849312,-105.165352,1752.3,7.9,180.645,24.95,835,21.7,NA,NA,1982.5,425.91,137.1,9641.6,51.4,0.0043361,"MobileLab",2024-07-09,1970.1,12.4000000000001,TRUE
77229,2024-07-09 21:27:09,39.849281,-105.165352,1752.2,8.5,180.63,25,835,21.7,NA,NA,1984.8,453.2,135.1,9760.5,58.9,0.0042928,"MobileLab",2024-07-09,1970.1,14.7,TRUE
77230,2024-07-09 21:27:10,39.849258,-105.165352,1752.2,8.1,180.64,25,835,21.7,NA,NA,1985,446.83,129.1,9768.4,50.8,0.0042816,"MobileLab",2024-07-09,1970.1,14.9000000000001,TRUE
77232,2024-07-09 21:27:12,39.849232,-105.165352,1752.1,8.7,180.68,24.95,835,21.6,NA,NA,1984.4,435.61,139.7,9766,51.4,0.0043045,"MobileLab",2024-07-09,1970.1,14.3000000000002,TRUE
77234,2024-07-09 21:27:14,39.849186,-105.165352,1751.9,9.8,180.64,25.05,835,21.65,NA,NA,1983.9,429.55,135.6,9757.3,51.6,0.004266,"MobileLab",2024-07-09,1970.1,13.8000000000002,TRUE
77236,2024-07-09 21:27:16,39.84914,-105.165352,1751.8,12.2,180.46,25,835,21.7,NA,NA,1984.4,432.11,129.4,9786.6,52.9,0.0043018,"MobileLab",2024-07-09,1970.4,14,TRUE
77237,2024-07-09 21:27:17,39.84911,-105.165352,1751.7,12.6,180.18,24.9,835,21.7,NA,NA,1985.2,431.43,128.9,9829.1,64,0.0042531,"MobileLab",2024-07-09,1970.4,14.8,TRUE
77238,2024-07-09 21:27:18,39.849079,-105.165352,1751.6,13.2,180.07,25,835,21.7,NA,NA,1986.2,430.76,168.8,9872,57.4,0.0042126,"MobileLab",2024-07-09,1970.4,15.8,TRUE
77239,2024-07-09 21:27:19,39.849049,-105.165352,1751.5,13.6,180,24.9,835,21.7,NA,NA,1986.7,428.65,222,10035.3,52.4,0.0041807,"MobileLab",2024-07-09,1970.4,16.3,TRUE
77241,2024-07-09 21:27:21,39.848991,-105.165352,1751.3,15.1,179.905,24.95,835,21.7,NA,NA,1986.4,425.15,220.1,10090.2,58.2,0.0041844,"MobileLab",2024-07-09,1970.8,15.6000000000001,TRUE
77243,2024-07-09 21:27:23,39.848911,-105.165352,1751.2,18.2,180.015,25.05,835,21.8,NA,NA,1987,425.98,174.4,9795.5,57.2,0.0042592,"MobileLab",2024-07-09,1970.9,16.0999999999999,TRUE
77245,2024-07-09 21:27:25,39.848839,-105.165352,1751,21.1,180.11,25,835,21.9,NA,NA,1984.8,428.8,185.5,9809.9,56.4,0.0041924,"MobileLab",2024-07-09,1971.1,13.7,TRUE
77246,2024-07-09 21:27:26,39.848782,-105.165352,1750.8,22.7,180.27,24.9,835,21.9,NA,NA,1985,439.88,222.3,9798.2,57.4,0.0041454,"MobileLab",2024-07-09,1971.1,13.9000000000001,TRUE
77247,2024-07-09 21:27:27,39.848721,-105.165352,1750.7,22.8,180.39,25,835,21.9,NA,NA,1986,450.95,235.9,9786.5,65.5,0.0040796,"MobileLab",2024-07-09,1971.4,14.5999999999999,TRUE
77248,2024-07-09 21:27:28,39.84866,-105.165337,1750.5,24.5,180.58,25,835,21.8,NA,NA,1986.8,448.42,235.3,9739.9,59.4,0.0038217,"MobileLab",2024-07-09,1972.8,14,TRUE
77250,2024-07-09 21:27:30,39.848598,-105.165337,1750.4,24.9,180.35,24.9,835,21.8,NA,NA,1987.3,433.35,207.7,9696.6,54.9,0.0039839,"MobileLab",2024-07-09,1973,14.3,TRUE
77251,2024-07-09 21:27:31,39.848541,-105.165337,1750.2,25,179.77,24.9,835,21.8,NA,NA,1987.4,439.11,187.1,9757.5,54.4,0.0041422,"MobileLab",2024-07-09,1973.2,14.2,TRUE
77252,2024-07-09 21:27:32,39.848454,-105.165337,1750.1,20,178.68,24.95,835,21.8,NA,NA,1987.5,444.1,188.3,9835.8,60.2,0.0042129,"MobileLab",2024-07-09,1973.6,13.9000000000001,TRUE
77255,2024-07-09 21:27:35,39.848373,-105.165337,1749.9,11.4,178.13,24.95,835,21.8,NA,NA,1988.9,426.8,144.4,10061.6,53.6,0.0041795,"MobileLab",2024-07-09,1973.6,15.3000000000002,TRUE
77257,2024-07-09 21:27:37,39.848335,-105.165337,1749.9,5.6,178.065,24.9,835,21.7,NA,NA,1988.3,420.19,160.1,10032.6,53.4,0.0043361,"MobileLab",2024-07-09,1973.7,14.5999999999999,TRUE
77259,2024-07-09 21:27:39,39.848316,-105.165329,1749.9,2.4,178.05,25,835,21.65,NA,NA,1986.9,421.84,150.3,10009.4,54.9,0.0044075,"MobileLab",2024-07-09,1973.9,13,TRUE
77261,2024-07-09 21:27:41,39.848309,-105.165329,1749.9,1,178.06,25,835,21.5,NA,NA,1985.7,420.27,120.1,9979.7,53.4,0.00439,"MobileLab",2024-07-09,1974.2,11.5,TRUE
77262,2024-07-09 21:27:42,39.848309,-105.165329,1749.9,0.3,178.08,25,835,21.5,NA,NA,1984.8,420.03,115.5,9834.1,56.9,0.0043719,"MobileLab",2024-07-09,1974.2,10.5999999999999,TRUE
